worker,task,answer
A153PKAL7OAY36,7,0
A1HIXWH4OXT8S4,7,0
A1XFA0A9Z3LAZJ,7,0
A23YQUBXZPKILZ,7,0
A2PPUWIXQTM43F,7,0
A31OCN4MNHUQ6W,7,0
A8XTEV2JA6R2X,7,0
AJSJVK40F5HM6,7,0
APYV9Y0DFZFVP,7,0
ATVALOQVDCMZW,7,0
A153PKAL7OAY36,28,1
A2AJO7WHWIKEHR,28,0
A2BTR0GQ5B5JI6,28,0
A2DO3HBE5HGVEN,28,0
A2ITXTZLLTI4GO,28,0
A2JP3HEL3J25AJ,28,0
A2NVEB91139A29,28,0
A31OCN4MNHUQ6W,28,0
A3NN88JE3JU6SK,28,0
A4X14HN0F6KVW,28,0
A153PKAL7OAY36,36,3
A21A79J5ZWD42K,36,3
A28ZHJ9ASQ49IY,36,3
A2BTR0GQ5B5JI6,36,3
A31OCN4MNHUQ6W,36,3
A3220HG1O83HQ4,36,3
A3JMQDTEKRE5X6,36,3
A3MA9V9UPGCOK7,36,3
APYV9Y0DFZFVP,36,3
AS51L372B5DDV,36,3
A18HIFA78GUAG9,68,1
A1JTOT0DWM6QGL,68,1
A2DO3HBE5HGVEN,68,1
A2JP3HEL3J25AJ,68,1
A3477QYMFXUC4I,68,1
A3IP9KYNZZ028B,68,1
A3JMQDTEKRE5X6,68,2
A3MA9V9UPGCOK7,68,1
A3NN88JE3JU6SK,68,3
APYV9Y0DFZFVP,68,1
A153PKAL7OAY36,94,0
A1HIXWH4OXT8S4,94,0
A1JTOT0DWM6QGL,94,0
A21T6EF3XC7UMT,94,0
A22C0PJUBFJTI0,94,0
A2BTR0GQ5B5JI6,94,0
A2DO3HBE5HGVEN,94,0
A31OCN4MNHUQ6W,94,0
A3CVCNNNRNO03T,94,0
AZSDW7JJL5VA7,94,0
A153PKAL7OAY36,102,1
A1JTOT0DWM6QGL,102,0
A1T5QP821HMMGS,102,0
A2ITXTZLLTI4GO,102,1
A2PPUWIXQTM43F,102,1
A31OCN4MNHUQ6W,102,0
A3FWALK6TSJ3YF,102,0
AJSJVK40F5HM6,102,0
ATVALOQVDCMZW,102,0
AZ1S5BIG5R6P6,102,0
A153PKAL7OAY36,110,0
A1XFA0A9Z3LAZJ,110,0
A20PWAB7G3HDHU,110,0
A2BTR0GQ5B5JI6,110,0
A3IP9KYNZZ028B,110,0
A3MA9V9UPGCOK7,110,0
AS51L372B5DDV,110,0
ATVALOQVDCMZW,110,0
AVWJPWUEE3U4Q,110,0
A21A79J5ZWD42K,132,1
A2BTR0GQ5B5JI6,132,3
A2TQBNHGF2YP2E,132,2
A2VL24C5P7Y3DJ,132,3
A3FN8S0N5JNAL6,132,1
A3GE97GX3OXJTW,132,2
A3NN88JE3JU6SK,132,3
ALDSIOBRWMZSI,132,3
ATVALOQVDCMZW,132,2
AVWJPWUEE3U4Q,132,2
A21A79J5ZWD42K,133,1
A2BTR0GQ5B5JI6,133,3
A2TQBNHGF2YP2E,133,2
A2VL24C5P7Y3DJ,133,3
A3FN8S0N5JNAL6,133,1
A3GE97GX3OXJTW,133,3
A3NN88JE3JU6SK,133,3
ALDSIOBRWMZSI,133,3
ATVALOQVDCMZW,133,2
AVWJPWUEE3U4Q,133,2
A21A79J5ZWD42K,136,1
A2BTR0GQ5B5JI6,136,3
A2TQBNHGF2YP2E,136,2
A2VL24C5P7Y3DJ,136,3
A3FN8S0N5JNAL6,136,1
A3GE97GX3OXJTW,136,2
A3NN88JE3JU6SK,136,3
ALDSIOBRWMZSI,136,3
ATVALOQVDCMZW,136,2
AVWJPWUEE3U4Q,136,2
A153PKAL7OAY36,215,0
A1IB9WML70CU89,215,0
A2U0R4X38GUKZE,215,0
A3220HG1O83HQ4,215,0
A3477QYMFXUC4I,215,0
A35GER5TWMH9VP,215,0
A3CVCNNNRNO03T,215,0
A3MA9V9UPGCOK7,215,0
A3MU5NDVE8YATT,215,1
ATVALOQVDCMZW,215,0
A153PKAL7OAY36,237,0
A2FDPXPDSAUVUA,237,0
A2PPUWIXQTM43F,237,0
A2PQX03F0ZWXL3,237,0
A31OCN4MNHUQ6W,237,0
A3C7AVL4R1C1J4,237,0
A3N8SU0BDM9N36,237,0
A3NN88JE3JU6SK,237,0
AS51L372B5DDV,237,0
AZSDW7JJL5VA7,237,0
A1DCIXV1JC91MY,263,0
A2BTR0GQ5B5JI6,263,0
A2DO3HBE5HGVEN,263,0
A2JP3HEL3J25AJ,263,0
A3220HG1O83HQ4,263,0
A3JEB66F98ZWH8,263,0
A3JMQDTEKRE5X6,263,0
AJSJVK40F5HM6,263,0
AZSDW7JJL5VA7,263,3
