worker,task,answer
A1253FXHCZ9CWM,5,2
A153PKAL7OAY36,5,3
A25LQC7UPMAADF,5,3
A31OCN4MNHUQ6W,5,3
A35GER5TWMH9VP,5,3
A37IG1AU82PLU,5,3
ALAGGMJ7UZZKJ,5,2
ATVALOQVDCMZW,5,3
AVWJPWUEE3U4Q,5,3
AZSDW7JJL5VA7,5,3
A153PKAL7OAY36,13,0
A1T5QP821HMMGS,13,0
A2PPUWIXQTM43F,13,0
A317Q6CKB8GHBZ,13,2
A31OCN4MNHUQ6W,13,0
A361QEE8R11VE1,13,0
AA7JUQDEJKDB0,13,0
AOUMYCLO4I993,13,0
APYV9Y0DFZFVP,13,0
ATVALOQVDCMZW,13,0
A153PKAL7OAY36,31,0
A21T6EF3XC7UMT,31,0
A22C0PJUBFJTI0,31,0
A28ZHJ9ASQ49IY,31,0
A31OCN4MNHUQ6W,31,0
A37YC0D90LZF2M,31,0
A3GE97GX3OXJTW,31,0
A3JMQDTEKRE5X6,31,0
APYV9Y0DFZFVP,31,0
AZSDW7JJL5VA7,31,0
A153PKAL7OAY36,32,0
A20PWAB7G3HDHU,32,0
A25CRC4AZY5KC1,32,0
A2BTR0GQ5B5JI6,32,0
A2DO3HBE5HGVEN,32,0
A2VL24C5P7Y3DJ,32,1
A31OCN4MNHUQ6W,32,0
A3GE97GX3OXJTW,32,1
A3JMQDTEKRE5X6,32,0
ATVALOQVDCMZW,32,0
A153PKAL7OAY36,53,0
A1HIXWH4OXT8S4,53,0
A2AWCNQUUXWYT0,53,0
A2JP3HEL3J25AJ,53,0
A31OCN4MNHUQ6W,53,0
A3GE97GX3OXJTW,53,0
A3N8SU0BDM9N36,53,0
A3NN88JE3JU6SK,53,0
A8XTEV2JA6R2X,53,0
AZ1S5BIG5R6P6,53,0
A1253FXHCZ9CWM,74,1
A153PKAL7OAY36,74,1
A1JTOT0DWM6QGL,74,1
A21T6EF3XC7UMT,74,2
A25LQC7UPMAADF,74,1
A28ZHJ9ASQ49IY,74,1
A31OCN4MNHUQ6W,74,2
A3CVCNNNRNO03T,74,1
A4X14HN0F6KVW,74,1
AVWJPWUEE3U4Q,74,1
A153PKAL7OAY36,101,1
A1JTOT0DWM6QGL,101,0
A1T5QP821HMMGS,101,0
A2ITXTZLLTI4GO,101,1
A2PPUWIXQTM43F,101,1
A31OCN4MNHUQ6W,101,0
A3FWALK6TSJ3YF,101,0
AJSJVK40F5HM6,101,0
ATVALOQVDCMZW,101,0
AZ1S5BIG5R6P6,101,0
A21T6EF3XC7UMT,158,0
A2AJO7WHWIKEHR,158,0
A2CBFJLWW0QIFL,158,0
A2JP3HEL3J25AJ,158,0
A2VL24C5P7Y3DJ,158,0
A31OCN4MNHUQ6W,158,0
A37YC0D90LZF2M,158,0
A3JMQDTEKRE5X6,158,0
A3MA9V9UPGCOK7,158,0
ALDSIOBRWMZSI,158,0
A1JTOT0DWM6QGL,166,1
A28ZHJ9ASQ49IY,166,0
A2BTR0GQ5B5JI6,166,3
A31OCN4MNHUQ6W,166,2
A3CVCNNNRNO03T,166,1
A3MA9V9UPGCOK7,166,1
A4X14HN0F6KVW,166,0
APYV9Y0DFZFVP,166,1
AS51L372B5DDV,166,1
A153PKAL7OAY36,217,0
A1HIXWH4OXT8S4,217,0
A1UFFJE2P4IZZ5,217,0
A21US576U8SCO4,217,0
A25CRC4AZY5KC1,217,0
A28ZHJ9ASQ49IY,217,0
A2DO3HBE5HGVEN,217,0
A2EN2EU6CLN7DP,217,0
A2ITXTZLLTI4GO,217,0
A2YLF04UAKYVF1,217,0
A31OCN4MNHUQ6W,217,0
A32309NYZO1QFB,217,0
A35HNSSK5MHRAQ,217,0
A3AY01XG3S0N6G,217,0
A3DGZIRDB1G0ZG,217,0
A3MA9V9UPGCOK7,217,0
A4AD9ZMVU9SVA,217,0
AHY98D5P05XIV,217,0
ANFN495V72UIT,217,0
APYV9Y0DFZFVP,217,0
AZ1S5BIG5R6P6,217,0
A1IB9WML70CU89,220,0
A2BTR0GQ5B5JI6,220,0
A2ITXTZLLTI4GO,220,0
A2JP3HEL3J25AJ,220,0
A2PPUWIXQTM43F,220,0
A31OCN4MNHUQ6W,220,0
A3JMQDTEKRE5X6,220,0
A3MA9V9UPGCOK7,220,0
ATVALOQVDCMZW,220,0
