worker,task,answer
A153PKAL7OAY36,26,3
A28ZHJ9ASQ49IY,26,2
A2BTR0GQ5B5JI6,26,3
A2D9EHM5KYCKJW,26,3
A2VL24C5P7Y3DJ,26,3
A31OCN4MNHUQ6W,26,3
A3FN8S0N5JNAL6,26,3
A9WP6SZDU9LO8,26,3
ARQCISK0K4ZGA,26,1
ATVALOQVDCMZW,26,3
A153PKAL7OAY36,52,0
A1HIXWH4OXT8S4,52,0
A2AWCNQUUXWYT0,52,0
A2JP3HEL3J25AJ,52,0
A31OCN4MNHUQ6W,52,0
A3GE97GX3OXJTW,52,0
A3N8SU0BDM9N36,52,0
A3NN88JE3JU6SK,52,3
A8XTEV2JA6R2X,52,1
AZ1S5BIG5R6P6,52,0
A1253FXHCZ9CWM,72,1
A153PKAL7OAY36,72,1
A1IB9WML70CU89,72,2
A1XFA0A9Z3LAZJ,72,2
A21A79J5ZWD42K,72,1
A2BTR0GQ5B5JI6,72,3
A2ITXTZLLTI4GO,72,2
A31OCN4MNHUQ6W,72,3
AJSJVK40F5HM6,72,2
AZSDW7JJL5VA7,72,2
A28ZHJ9ASQ49IY,81,2
A2AWCNQUUXWYT0,81,2
A2BTR0GQ5B5JI6,81,3
A2DO3HBE5HGVEN,81,0
A2JP3HEL3J25AJ,81,1
A31OCN4MNHUQ6W,81,0
A3IP9KYNZZ028B,81,1
A3MU5NDVE8YATT,81,1
APYV9Y0DFZFVP,81,1
AZSDW7JJL5VA7,81,3
A20PWAB7G3HDHU,82,1
A21A79J5ZWD42K,82,1
A2AWCNQUUXWYT0,82,1
A2BTR0GQ5B5JI6,82,3
A2DO3HBE5HGVEN,82,0
A2FDPXPDSAUVUA,82,1
A31OCN4MNHUQ6W,82,2
A35GER5TWMH9VP,82,0
A3JMQDTEKRE5X6,82,1
APYV9Y0DFZFVP,82,0
A153PKAL7OAY36,90,3
A1DCIXV1JC91MY,90,2
A23YQUBXZPKILZ,90,3
A25CRC4AZY5KC1,90,3
A28ZHJ9ASQ49IY,90,3
A2BTR0GQ5B5JI6,90,0
A2ITXTZLLTI4GO,90,3
A31OCN4MNHUQ6W,90,3
A3220HG1O83HQ4,90,3
A87Z6G612X6KZ,90,3
A153PKAL7OAY36,137,1
A25LQC7UPMAADF,137,1
A2ITXTZLLTI4GO,137,0
A2JP3HEL3J25AJ,137,1
A2TOV7KSQSHSR2,137,2
A2VL24C5P7Y3DJ,137,3
A31OCN4MNHUQ6W,137,2
A3GE97GX3OXJTW,137,1
ATVALOQVDCMZW,137,2
AZSDW7JJL5VA7,137,3
A1JTOT0DWM6QGL,163,0
A21A79J5ZWD42K,163,0
A2BTR0GQ5B5JI6,163,0
A2DO3HBE5HGVEN,163,0
A2TQBNHGF2YP2E,163,0
A3220HG1O83HQ4,163,0
A3MU5NDVE8YATT,163,1
A8XTEV2JA6R2X,163,0
ATVALOQVDCMZW,163,0
AZSDW7JJL5VA7,163,1
A153PKAL7OAY36,168,0
A1JTOT0DWM6QGL,168,0
A2DO3HBE5HGVEN,168,0
A31OCN4MNHUQ6W,168,0
A35GER5TWMH9VP,168,0
A3MU5NDVE8YATT,168,1
A3NN88JE3JU6SK,168,0
ATFH1OABZJL68,168,0
ATVALOQVDCMZW,168,0
AVWJPWUEE3U4Q,168,0
A13OE9GBRJ0S2U,182,0
A153PKAL7OAY36,182,0
A21A79J5ZWD42K,182,0
A270HOAHEVIFW0,182,0
A2JP3HEL3J25AJ,182,0
A31OCN4MNHUQ6W,182,0
A3CVCNNNRNO03T,182,0
A3JMQDTEKRE5X6,182,0
A3MA9V9UPGCOK7,182,0
AHZGGN7YIKNZD,182,0
A153PKAL7OAY36,206,1
A2FDPXPDSAUVUA,206,0
A2ITXTZLLTI4GO,206,0
A2JP3HEL3J25AJ,206,0
A2U0R4X38GUKZE,206,0
A31OCN4MNHUQ6W,206,0
A3477QYMFXUC4I,206,0
A35GER5TWMH9VP,206,0
A3MA9V9UPGCOK7,206,0
ATVALOQVDCMZW,206,0
A12RE8G66WTO8B,210,0
A153PKAL7OAY36,210,0
A1HIXWH4OXT8S4,210,0
A2BTR0GQ5B5JI6,210,0
A31OCN4MNHUQ6W,210,0
A32W20KGQXS0LL,210,0
A35GER5TWMH9VP,210,0
A4PXUUB6GJFKG,210,0
ATVALOQVDCMZW,210,0
AZSDW7JJL5VA7,210,0
A153PKAL7OAY36,238,1
A1JTOT0DWM6QGL,238,1
A22C0PJUBFJTI0,238,0
A31OCN4MNHUQ6W,238,0
A3FN8S0N5JNAL6,238,1
A3GE97GX3OXJTW,238,0
A3N8SU0BDM9N36,238,0
AOUMYCLO4I993,238,0
APYV9Y0DFZFVP,238,1
ATVALOQVDCMZW,238,0
A21A79J5ZWD42K,273,0
A25CRC4AZY5KC1,273,0
A28ZHJ9ASQ49IY,273,0
A2BTR0GQ5B5JI6,273,3
A2FDPXPDSAUVUA,273,0
A2VL24C5P7Y3DJ,273,1
A31OCN4MNHUQ6W,273,0
A35GER5TWMH9VP,273,0
A3FN8S0N5JNAL6,273,0
ATVALOQVDCMZW,273,0
