worker,task,answer
A28ZHJ9ASQ49IY,2,0
A2AJO7WHWIKEHR,2,0
A3220HG1O83HQ4,2,0
A35GER5TWMH9VP,2,0
A37YC0D90LZF2M,2,0
A3GE97GX3OXJTW,2,0
A3JMQDTEKRE5X6,2,0
A3MA9V9UPGCOK7,2,0
A3NN88JE3JU6SK,2,3
A3UOD54TVFR258,2,0
A1PXXEOGQ76RNJ,14,0
A21US576U8SCO4,14,0
A29T6EIMK6R7O0,14,0
A2LHJ46PIDENG0,14,0
A2LPTLUAY7PKGN,14,0
A2ZWWHY6ZEXC6L,14,0
A317Q6CKB8GHBZ,14,3
A361QEE8R11VE1,14,0
A4AD9ZMVU9SVA,14,0
ABUERI9BRSA2X,14,0
AMPBPAW3B9GGQ,14,0
AV30XWLULCP43,14,0
A153PKAL7OAY36,21,3
A1M60FEVB36X9U,21,2
A2VL24C5P7Y3DJ,21,3
A31OCN4MNHUQ6W,21,3
A3JMQDTEKRE5X6,21,1
A3MA9V9UPGCOK7,21,1
A3TQMCDEWBKG3S,21,2
ALAGGMJ7UZZKJ,21,1
ATVALOQVDCMZW,21,2
AVWJPWUEE3U4Q,21,3
A12Y1GTGIQDGRA,54,0
A153PKAL7OAY36,54,0
A17H2HKAZ7KJMQ,54,0
A19KO2JQ36WON3,54,0
A1F4I7T4UBRV90,54,0
A1HIXWH4OXT8S4,54,0
A29T6EIMK6R7O0,54,0
A2AWCNQUUXWYT0,54,0
A2JP3HEL3J25AJ,54,0
A2KFMGXME2SGI,54,0
A2O33J5K1V46QL,54,0
A31OCN4MNHUQ6W,54,0
A35HNSSK5MHRAQ,54,0
A3FY48N559UA2L,54,0
A3GE97GX3OXJTW,54,0
A3N8SU0BDM9N36,54,0
A3NN88JE3JU6SK,54,0
A8XTEV2JA6R2X,54,0
ATAMRO447HWJQ,54,0
AZ1S5BIG5R6P6,54,0
A20PWAB7G3HDHU,85,2
A21A79J5ZWD42K,85,0
A2AWCNQUUXWYT0,85,1
A2BTR0GQ5B5JI6,85,3
A2DO3HBE5HGVEN,85,0
A2FDPXPDSAUVUA,85,1
A31OCN4MNHUQ6W,85,1
A35GER5TWMH9VP,85,0
A3JMQDTEKRE5X6,85,1
APYV9Y0DFZFVP,85,1
A153PKAL7OAY36,125,1
A18HIFA78GUAG9,125,1
A21A79J5ZWD42K,125,1
A21T6EF3XC7UMT,125,0
A270HOAHEVIFW0,125,1
A2AJO7WHWIKEHR,125,1
A2PPUWIXQTM43F,125,2
A31OCN4MNHUQ6W,125,2
A3477QYMFXUC4I,125,1
A3JMQDTEKRE5X6,125,0
A153PKAL7OAY36,189,0
A2AWCNQUUXWYT0,189,0
A2TOV7KSQSHSR2,189,0
A31OCN4MNHUQ6W,189,0
A3CVCNNNRNO03T,189,0
A3GE97GX3OXJTW,189,0
A3N8SU0BDM9N36,189,0
AC0YIZF6G5V9G,189,0
AOFQT4DJZHMK7,189,1
ATVALOQVDCMZW,189,0
A153PKAL7OAY36,207,0
A1JTOT0DWM6QGL,207,0
A21A79J5ZWD42K,207,0
A25LQC7UPMAADF,207,1
A2BTR0GQ5B5JI6,207,0
A2FDPXPDSAUVUA,207,0
A31OCN4MNHUQ6W,207,1
A3IP9KYNZZ028B,207,0
A3JMQDTEKRE5X6,207,0
AJSJVK40F5HM6,207,1
A153PKAL7OAY36,218,0
A1HIXWH4OXT8S4,218,0
A25CRC4AZY5KC1,218,0
A28ZHJ9ASQ49IY,218,0
A2DO3HBE5HGVEN,218,0
A2ITXTZLLTI4GO,218,0
A31OCN4MNHUQ6W,218,0
A3MA9V9UPGCOK7,218,0
APYV9Y0DFZFVP,218,0
AZ1S5BIG5R6P6,218,0
A1XFA0A9Z3LAZJ,248,0
A2BTR0GQ5B5JI6,248,3
A2ITXTZLLTI4GO,248,0
A31OCN4MNHUQ6W,248,0
A35GER5TWMH9VP,248,0
A3JMQDTEKRE5X6,248,0
AJSJVK40F5HM6,248,0
ATVALOQVDCMZW,248,0
AVWJPWUEE3U4Q,248,0
AZSDW7JJL5VA7,248,0
A153PKAL7OAY36,264,0
A22C0PJUBFJTI0,264,1
A28ZHJ9ASQ49IY,264,0
A2BTR0GQ5B5JI6,264,0
A31OCN4MNHUQ6W,264,0
A3GE97GX3OXJTW,264,0
A3JMQDTEKRE5X6,264,0
AC0YIZF6G5V9G,264,0
ATVALOQVDCMZW,264,1
AVWJPWUEE3U4Q,264,1
A153PKAL7OAY36,279,0
A1HIXWH4OXT8S4,279,0
A204NDFTMBY7KJ,279,0
A20PWAB7G3HDHU,279,0
A21A79J5ZWD42K,279,0
A2AJO7WHWIKEHR,279,1
A3477QYMFXUC4I,279,0
A3MU5NDVE8YATT,279,2
AC0YIZF6G5V9G,279,0
ATVALOQVDCMZW,279,0
A1LIJDLQHS5AOO,388,0
A1PAOT8DIO3LCM,388,3
A1PXXEOGQ76RNJ,388,0
A21US576U8SCO4,388,0
A29T6EIMK6R7O0,388,1
A2MC38IV7L231H,388,3
A3TB4II4CVRKBC,388,1
ANC9EWZTGN5HK,388,0
ATAMRO447HWJQ,388,2
AUJ5WUN40KW59,388,2
