worker,task,answer
A153PKAL7OAY36,39,0
A28ZHJ9ASQ49IY,39,0
A2BTR0GQ5B5JI6,39,0
A2ITXTZLLTI4GO,39,0
A2PPUWIXQTM43F,39,0
A2QJU93US627QI,39,0
A2VL24C5P7Y3DJ,39,3
A3FN8S0N5JNAL6,39,0
A3NN88JE3JU6SK,39,0
AJSJVK40F5HM6,39,0
A1IB9WML70CU89,62,0
A1O659IFB3TIDJ,62,0
A25CRC4AZY5KC1,62,0
A31OCN4MNHUQ6W,62,2
A35GER5TWMH9VP,62,0
A3FN8S0N5JNAL6,62,0
A3HDD0VGEOOXR6,62,0
A3JMQDTEKRE5X6,62,0
ALDSIOBRWMZSI,62,0
APYV9Y0DFZFVP,62,0
A153PKAL7OAY36,64,3
A21T6EF3XC7UMT,64,2
A25CRC4AZY5KC1,64,2
A3GE97GX3OXJTW,64,1
A3MA9V9UPGCOK7,64,2
A3NN88JE3JU6SK,64,3
A8XTEV2JA6R2X,64,3
APYV9Y0DFZFVP,64,3
ATVALOQVDCMZW,64,2
AZSDW7JJL5VA7,64,2
A153PKAL7OAY36,65,0
A2U0R4X38GUKZE,65,0
A31OCN4MNHUQ6W,65,0
A35GER5TWMH9VP,65,0
A3CVCNNNRNO03T,65,0
A3IP9KYNZZ028B,65,0
A3N8SU0BDM9N36,65,0
A3NN88JE3JU6SK,65,0
ATVALOQVDCMZW,65,0
AZ1S5BIG5R6P6,65,0
A1253FXHCZ9CWM,70,1
A153PKAL7OAY36,70,1
A1IB9WML70CU89,70,2
A1XFA0A9Z3LAZJ,70,2
A21A79J5ZWD42K,70,1
A2BTR0GQ5B5JI6,70,3
A2ITXTZLLTI4GO,70,2
A31OCN4MNHUQ6W,70,3
AJSJVK40F5HM6,70,2
AZSDW7JJL5VA7,70,2
A20PWAB7G3HDHU,99,0
A22C0PJUBFJTI0,99,0
A2DO3HBE5HGVEN,99,0
A2PBQYCW2URQT5,99,0
A31OCN4MNHUQ6W,99,0
A35GER5TWMH9VP,99,0
A3GE97GX3OXJTW,99,0
APYV9Y0DFZFVP,99,0
ATVALOQVDCMZW,99,0
A153PKAL7OAY36,114,2
A21A79J5ZWD42K,114,0
A21T6EF3XC7UMT,114,0
A2ITXTZLLTI4GO,114,1
A2U0R4X38GUKZE,114,1
A31OCN4MNHUQ6W,114,0
A3NN88JE3JU6SK,114,0
AJSJVK40F5HM6,114,1
APYV9Y0DFZFVP,114,0
AZ1S5BIG5R6P6,114,0
A2DO3HBE5HGVEN,119,0
A2JP3HEL3J25AJ,119,1
A2VL24C5P7Y3DJ,119,1
A31OCN4MNHUQ6W,119,0
A3477QYMFXUC4I,119,1
A37YC0D90LZF2M,119,2
A3JMQDTEKRE5X6,119,0
A3NN88JE3JU6SK,119,0
ATVALOQVDCMZW,119,0
A153PKAL7OAY36,140,1
A25LQC7UPMAADF,140,1
A2ITXTZLLTI4GO,140,0
A2JP3HEL3J25AJ,140,1
A2TOV7KSQSHSR2,140,1
A2VL24C5P7Y3DJ,140,3
A31OCN4MNHUQ6W,140,0
A3GE97GX3OXJTW,140,1
ATVALOQVDCMZW,140,1
AZSDW7JJL5VA7,140,0
A153PKAL7OAY36,147,1
A28ZHJ9ASQ49IY,147,0
A2AJO7WHWIKEHR,147,1
A2BTR0GQ5B5JI6,147,3
A2FDPXPDSAUVUA,147,0
A2ITXTZLLTI4GO,147,0
A3FN8S0N5JNAL6,147,1
A3GE97GX3OXJTW,147,2
A3JMQDTEKRE5X6,147,0
AZSDW7JJL5VA7,147,0
A153PKAL7OAY36,153,0
A21A79J5ZWD42K,153,0
A25LQC7UPMAADF,153,0
A31OCN4MNHUQ6W,153,0
A3GE97GX3OXJTW,153,0
A3MA9V9UPGCOK7,153,0
A87Z6G612X6KZ,153,1
AC0YIZF6G5V9G,153,0
ATVALOQVDCMZW,153,0
AZ1S5BIG5R6P6,153,0
A1253FXHCZ9CWM,174,1
A1DCIXV1JC91MY,174,0
A1PXXEOGQ76RNJ,174,0
A1T5QP821HMMGS,174,0
A21A79J5ZWD42K,174,1
A28ZHJ9ASQ49IY,174,0
A2JP3HEL3J25AJ,174,1
A31OCN4MNHUQ6W,174,0
A3MU5NDVE8YATT,174,2
A3PW2Q9S777X7G,174,1
AZ1S5BIG5R6P6,174,1
A153PKAL7OAY36,226,3
A1XFA0A9Z3LAZJ,226,3
A20PWAB7G3HDHU,226,3
A22KL81T3FBM68,226,3
A2JP3HEL3J25AJ,226,3
A31OCN4MNHUQ6W,226,3
A32NMQRHD2C7R5,226,3
A3GE97GX3OXJTW,226,3
AOUMYCLO4I993,226,3
AQLJEOT16YQWT,226,3
A153PKAL7OAY36,236,0
A2FDPXPDSAUVUA,236,0
A2PPUWIXQTM43F,236,0
A2PQX03F0ZWXL3,236,0
A31OCN4MNHUQ6W,236,0
A3C7AVL4R1C1J4,236,0
A3N8SU0BDM9N36,236,0
A3NN88JE3JU6SK,236,0
AS51L372B5DDV,236,0
AZSDW7JJL5VA7,236,0
