worker,task,answer
4.0,0,0
4.0,5,1
4.0,11,0
4.0,13,1
4.0,24,0
4.0,29,1
4.0,31,0
4.0,43,1
4.0,47,1
7.0,1,1
7.0,4,0
7.0,5,0
7.0,11,0
7.0,18,0
7.0,21,0
7.0,22,1
7.0,24,0
7.0,28,0
7.0,29,0
7.0,34,1
7.0,39,1
7.0,45,0
14.0,1,0
14.0,9,0
14.0,10,1
14.0,22,1
14.0,29,0
14.0,34,1
15.0,1,0
15.0,7,1
15.0,8,1
15.0,30,1
15.0,34,0
17.0,2,0
17.0,3,1
17.0,6,0
17.0,8,1
17.0,10,1
17.0,18,1
17.0,20,0
17.0,23,0
17.0,25,1
17.0,30,0
17.0,35,0
17.0,39,0
17.0,41,1
17.0,46,0
17.0,48,0
26.0,3,1
26.0,7,0
26.0,8,0
26.0,12,1
26.0,13,0
26.0,14,1
26.0,17,0
26.0,23,0
26.0,29,1
26.0,30,1
26.0,31,0
26.0,41,1
26.0,47,0
27.0,0,0
27.0,3,1
27.0,8,0
27.0,9,0
27.0,21,1
27.0,29,1
27.0,36,1
27.0,38,1
27.0,42,0
27.0,44,0
39.0,1,0
39.0,11,0
39.0,12,1
39.0,26,1
39.0,27,1
39.0,32,0
39.0,34,1
39.0,37,1
39.0,47,0
41.0,2,0
41.0,11,0
41.0,12,1
41.0,13,1
41.0,14,0
41.0,15,0
41.0,27,0
41.0,29,0
41.0,37,1
41.0,45,1
53.0,4,1
53.0,10,0
53.0,13,0
53.0,14,0
53.0,15,0
53.0,16,1
53.0,25,0
53.0,29,1
53.0,30,0
53.0,33,0
53.0,37,0
58.0,10,0
58.0,11,1
58.0,16,0
58.0,21,1
58.0,25,1
58.0,35,0
58.0,41,1
71.0,0,0
71.0,1,1
71.0,2,0
71.0,6,1
71.0,7,1
71.0,8,0
71.0,9,1
71.0,42,0
76.0,5,1
76.0,18,1
76.0,19,0
76.0,25,1
76.0,31,1
76.0,41,1
76.0,42,1
76.0,47,1
80.0,0,0
80.0,3,0
80.0,11,1
80.0,19,1
80.0,21,0
80.0,25,0
80.0,36,1
80.0,44,0
80.0,45,1
80.0,49,1
86.0,3,0
86.0,6,0
86.0,8,1
86.0,15,0
86.0,17,1
86.0,20,0
86.0,21,0
86.0,25,1
86.0,38,0
86.0,39,0
86.0,40,1
92.0,1,1
92.0,2,0
92.0,8,1
92.0,13,0
92.0,15,1
92.0,18,1
92.0,20,0
92.0,38,1
92.0,39,0
92.0,49,1
99.0,0,0
99.0,12,1
99.0,16,1
99.0,19,1
99.0,28,0
99.0,33,1
99.0,35,0
99.0,45,0
99.0,46,0
99.0,48,1
99.0,49,1
100.0,0,0
100.0,3,1
100.0,4,1
100.0,13,0
100.0,22,1
100.0,23,1
100.0,35,1
100.0,36,1
100.0,38,0
100.0,40,0
100.0,42,1
100.0,43,0
104.0,6,1
104.0,13,1
104.0,16,0
104.0,32,0
104.0,40,0
104.0,47,1
104.0,49,0
107.0,0,1
107.0,5,0
107.0,24,1
107.0,36,0
107.0,42,0
107.0,43,1
107.0,44,0
107.0,46,1
107.0,48,0
111.0,8,1
111.0,10,0
111.0,14,0
111.0,20,1
111.0,25,0
111.0,26,1
111.0,27,0
111.0,31,1
111.0,35,0
111.0,39,0
111.0,40,1
116.0,0,0
116.0,4,0
116.0,7,0
116.0,10,1
116.0,11,1
116.0,17,1
116.0,20,1
116.0,26,1
116.0,29,1
117.0,6,1
117.0,8,0
117.0,11,0
117.0,24,0
