worker,task,answer
1.0,5,1
1.0,8,1
2.0,7,1
2.0,20,0
2.0,21,1
2.0,27,1
2.0,29,1
2.0,32,0
2.0,33,1
2.0,42,1
3.0,4,0
3.0,5,1
3.0,30,0
3.0,36,1
3.0,37,0
3.0,40,0
3.0,43,0
3.0,49,1
5.0,18,1
5.0,20,1
5.0,29,1
5.0,37,1
5.0,39,1
8.0,10,0
8.0,20,0
8.0,21,0
8.0,25,1
8.0,36,1
8.0,38,1
11.0,26,0
12.0,2,0
12.0,39,1
12.0,40,1
12.0,45,0
18.0,23,1
18.0,26,1
18.0,27,1
18.0,28,1
18.0,40,0
25.0,15,1
25.0,22,1
25.0,35,0
25.0,45,1
25.0,49,1
26.0,1,1
26.0,3,0
26.0,27,1
26.0,41,0
28.0,19,1
28.0,44,1
29.0,17,0
29.0,20,1
29.0,24,1
29.0,32,0
29.0,33,0
31.0,16,1
31.0,19,1
31.0,28,1
31.0,37,0
32.0,4,1
32.0,5,1
32.0,8,0
32.0,13,0
32.0,17,0
32.0,32,1
32.0,43,1
33.0,11,1
33.0,12,0
33.0,32,0
33.0,35,0
33.0,44,1
33.0,45,1
33.0,47,1
33.0,49,1
34.0,17,1
34.0,28,1
34.0,36,1
37.0,24,1
37.0,34,1
37.0,35,0
37.0,40,1
38.0,15,1
38.0,17,1
38.0,27,0
38.0,36,1
38.0,41,1
41.0,2,0
41.0,6,1
41.0,26,1
41.0,41,0
42.0,6,0
42.0,13,1
42.0,22,0
42.0,23,1
42.0,28,0
42.0,41,0
44.0,2,1
44.0,19,0
44.0,22,0
44.0,29,1
44.0,30,0
44.0,41,1
46.0,4,1
46.0,11,1
46.0,13,0
46.0,18,0
46.0,28,1
46.0,44,0
46.0,45,1
52.0,3,1
52.0,4,1
52.0,22,1
52.0,23,0
52.0,32,1
59.0,11,1
59.0,40,0
59.0,42,0
61.0,25,1
61.0,32,0
61.0,35,0
61.0,47,1
62.0,9,1
62.0,14,1
62.0,38,0
62.0,39,0
62.0,40,1
65.0,3,1
65.0,5,0
65.0,10,1
65.0,16,1
65.0,17,0
65.0,35,0
70.0,1,1
70.0,17,0
70.0,49,0
71.0,5,1
71.0,6,0
71.0,11,0
71.0,34,1
71.0,45,0
71.0,46,1
74.0,4,0
74.0,18,1
74.0,22,1
74.0,25,0
74.0,48,0
76.0,9,0
76.0,20,1
77.0,5,1
77.0,10,0
77.0,18,1
79.0,3,0
79.0,9,1
79.0,13,1
79.0,16,1
79.0,46,1
80.0,23,1
80.0,36,1
81.0,7,0
81.0,19,0
87.0,11,1
87.0,19,1
87.0,28,1
87.0,29,0
87.0,31,0
87.0,33,1
87.0,38,1
93.0,5,1
93.0,26,0
93.0,31,0
93.0,37,0
93.0,46,0
93.0,49,1
97.0,12,0
97.0,18,0
97.0,23,1
97.0,48,1
98.0,25,1
98.0,36,0
98.0,38,1
100.0,0,1
100.0,5,1
100.0,10,0
100.0,12,0
100.0,23,0
100.0,38,0
100.0,39,1
100.0,41,0
101.0,21,1
101.0,28,0
101.0,30,0
101.0,47,0
110.0,8,0
110.0,15,1
110.0,21,0
110.0,41,1
112.0,2,1
112.0,11,1
112.0,16,0
112.0,20,1
112.0,22,0
112.0,25,0
112.0,33,0
112.0,34,1
112.0,36,0
117.0,17,0
117.0,20,1
117.0,21,1
117.0,22,0
117.0,32,0
117.0,33,0
119.0,25,1
119.0,32,0
119.0,36,0
119.0,49,0
122.0,5,1
122.0,21,1
122.0,24,0
122.0,26,1
122.0,27,0
122.0,38,1
123.0,12,1
123.0,35,0
124.0,22,0
124.0,26,1
124.0,30,0
124.0,36,1
124.0,43,0
132.0,14,0
132.0,30,1
132.0,33,1
132.0,38,0
132.0,39,1
133.0,15,1
133.0,21,1
133.0,24,0
133.0,33,0
133.0,37,0
136.0,27,1
136.0,39,1
136.0,41,1
136.0,46,1
143.0,0,0
143.0,5,1
143.0,6,1
143.0,14,1
143.0,28,1
143.0,38,0
143.0,44,0
143.0,48,1
144.0,20,1
144.0,47,0
145.0,15,0
145.0,23,0
145.0,30,1
145.0,31,0
146.0,27,0
146.0,48,1
148.0,6,1
148.0,23,1
148.0,32,0
148.0,40,0
148.0,41,0
