task,truth
13,1
62,0
68,0
88,0
159,1
160,0
163,0
193,0
274,0
295,0
359,0
384,0
398,0
482,1
505,0
506,0
559,1
579,0
580,0
589,1
643,0
645,0
651,0
654,1
656,0
663,0
670,0
683,0
686,0
723,0
725,0
739,0
763,1
777,0
790,0
813,0
825,0
833,0
845,0
851,0
859,0
898,0
902,0
913,0
978,0
982,0
999,0
1047,0
1048,0
1081,0
1136,0
1144,1
1193,0
1204,0
1209,1
1211,0
1219,0
1223,0
1252,0
1259,0
1308,0
1360,0
1393,0
1406,0
1439,0
1443,0
1466,0
1513,0
1559,0
1578,0
1580,0
1581,0
1582,0
1593,0
1639,0
1640,0
1664,0
1682,0
1698,0
1724,0
1728,0
1777,1
1795,1
1812,0
1816,0
1833,0
1854,0
1858,0
1877,1
1902,0
1912,0
1913,0
1915,0
1925,0
1941,0
1951,0
1958,0
1961,0
1962,0
1996,0
