task,truth
41,0
52,1
54,0
60,1
76,1
155,0
157,0
169,0
206,0
218,0
222,0
258,0
323,0
342,0
355,0
377,0
408,0
425,0
440,0
453,0
469,1
474,0
498,0
520,0
521,0
530,0
532,0
543,0
570,0
631,0
660,0
661,0
691,0
694,0
727,0
764,0
830,0
838,0
856,1
870,0
893,0
900,0
903,0
914,0
950,0
984,0
988,1
1028,0
1030,1
1033,0
1056,0
1066,0
1068,0
1075,0
1083,0
1090,1
1091,1
1112,0
1118,0
1123,0
1141,0
1151,0
1176,0
1183,0
1185,0
1194,0
1201,0
1233,0
1248,1
1255,0
1353,1
1358,0
1361,0
1387,0
1434,0
1442,0
1491,1
1518,0
1528,0
1584,0
1595,0
1615,0
1618,0
1636,0
1647,0
1649,0
1657,0
1750,0
1759,0
1766,0
1773,1
1780,1
1822,0
1837,1
1841,0
1892,0
1895,0
1933,0
1986,0
1998,0
