task,truth
61,0
117,1
133,0
144,1
145,0
154,0
170,0
182,0
189,0
200,0
239,0
280,0
316,1
322,0
401,0
416,0
456,0
458,0
459,1
477,0
493,0
551,0
556,0
564,0
577,0
582,0
587,0
601,0
617,0
622,0
687,1
703,0
747,0
774,0
787,0
791,0
794,0
816,0
874,1
890,0
916,1
963,0
992,1
1016,1
1059,0
1080,0
1109,0
1143,1
1166,0
1171,0
1175,1
1202,0
1217,0
1249,0
1250,0
1253,1
1294,1
1306,1
1329,1
1345,0
1348,0
1359,0
1391,0
1427,0
1435,0
1437,0
1451,0
1457,0
1467,0
1480,0
1487,0
1517,1
1530,0
1532,0
1537,0
1572,0
1592,0
1601,1
1614,0
1623,0
1634,1
1637,0
1641,0
1642,0
1661,0
1669,0
1703,0
1719,1
1735,0
1737,0
1749,0
1757,0
1794,0
1807,0
1821,0
1842,0
1849,0
1861,1
1905,1
1976,1
