task,truth
26,0
30,0
46,0
49,0
77,0
83,0
85,0
90,0
100,1
123,1
126,0
146,0
180,0
184,0
230,0
233,1
249,0
268,0
270,0
283,0
304,0
308,0
312,0
395,0
411,0
455,0
457,0
486,0
501,0
558,0
592,0
602,0
666,0
676,0
677,0
688,1
710,0
711,0
713,1
715,0
740,0
744,1
748,1
811,0
819,0
823,0
860,0
862,0
907,0
938,0
939,0
943,0
976,0
980,0
1005,0
1010,0
1052,0
1064,0
1127,0
1174,0
1178,0
1181,0
1220,1
1244,0
1263,1
1302,0
1303,1
1313,0
1314,0
1332,0
1338,0
1371,0
1420,0
1428,0
1484,0
1492,0
1502,0
1519,0
1568,0
1575,0
1628,0
1656,0
1670,0
1695,0
1712,0
1742,0
1772,0
1776,0
1784,0
1788,0
1791,1
1804,0
1808,0
1831,0
1847,0
1901,0
1940,0
1950,0
1960,1
1972,0
