task,truth
4,0
7,0
12,0
120,0
135,1
151,0
176,0
192,0
205,0
213,0
226,0
227,1
238,0
248,1
278,0
285,0
289,0
290,0
307,0
325,0
346,0
365,0
397,0
402,0
421,0
444,1
461,0
463,0
480,0
540,0
563,1
576,0
581,0
640,0
642,0
647,0
672,0
695,0
772,0
785,0
801,0
805,0
814,1
834,0
849,0
918,0
942,0
949,0
987,0
991,0
1074,0
1107,0
1135,0
1146,0
1177,0
1187,1
1191,0
1231,0
1258,0
1310,0
1324,0
1340,1
1344,0
1367,0
1388,0
1415,0
1419,0
1425,0
1456,0
1489,1
1507,0
1527,0
1552,0
1554,0
1566,0
1583,0
1605,0
1620,0
1638,0
1659,0
1672,0
1708,0
1731,0
1740,0
1755,0
1760,1
1767,0
1778,0
1851,0
1856,0
1876,0
1882,0
1883,0
1899,0
1926,1
1930,0
1935,0
1938,0
1969,0
1970,1
