task,truth
6,0
29,0
175,0
196,0
223,0
234,0
235,0
237,0
255,1
301,0
306,1
311,0
341,0
352,0
353,0
376,0
415,0
417,0
422,0
433,0
434,0
446,0
490,0
492,0
510,0
511,0
522,0
535,0
538,0
584,0
594,0
604,0
615,0
633,0
716,0
734,0
752,0
769,0
786,0
803,0
807,0
812,0
836,0
850,0
905,0
910,0
919,0
936,0
946,0
948,0
967,0
972,0
1001,0
1012,0
1036,0
1043,0
1097,0
1134,0
1163,0
1208,0
1210,0
1232,0
1237,0
1266,1
1276,0
1277,0
1280,0
1301,0
1337,1
1379,0
1395,0
1402,0
1403,0
1404,1
1444,1
1461,0
1468,0
1469,1
1476,0
1515,0
1561,0
1569,0
1585,0
1611,0
1616,0
1665,0
1676,0
1684,0
1707,0
1730,0
1801,0
1805,0
1811,1
1845,0
1852,0
1873,0
1916,0
1936,0
1959,0
1983,0
