task,truth
16,0
21,0
25,0
37,0
45,0
72,0
96,0
98,0
101,1
112,0
168,1
179,1
201,0
244,0
291,0
320,0
329,0
343,0
354,0
390,0
393,0
403,0
414,0
427,0
428,0
447,0
484,0
494,0
509,0
523,0
525,0
527,0
560,0
562,0
600,0
616,0
648,0
679,0
682,0
685,1
692,0
712,0
733,0
756,0
765,0
789,0
800,0
809,0
821,1
828,0
837,0
868,0
882,0
906,0
908,0
922,0
953,0
957,0
993,0
1014,0
1018,1
1024,0
1046,0
1054,0
1092,0
1114,0
1117,0
1121,0
1128,0
1131,1
1159,0
1160,0
1188,0
1197,0
1262,0
1292,0
1327,0
1355,0
1364,0
1390,0
1460,0
1465,0
1503,0
1538,0
1542,0
1574,0
1576,0
1590,0
1608,0
1691,1
1709,0
1716,1
1758,0
1803,1
1806,0
1862,0
1875,1
1904,0
1991,0
1992,0
