task,truth
56,0
57,1
78,1
97,0
99,0
102,0
104,0
124,0
131,0
141,0
188,1
232,0
300,0
335,0
336,0
344,0
385,0
389,0
391,0
412,0
470,0
473,0
517,0
526,1
572,0
595,0
597,0
603,0
628,0
646,0
665,0
719,1
758,0
826,0
846,0
863,0
880,0
888,0
891,0
925,0
940,0
944,0
952,0
961,0
964,0
969,0
989,0
990,0
1019,0
1029,1
1038,1
1039,0
1077,0
1086,0
1101,0
1124,0
1126,0
1137,0
1192,0
1203,1
1257,1
1282,1
1283,0
1286,1
1326,0
1331,0
1336,0
1343,0
1347,0
1368,1
1398,0
1409,0
1433,0
1450,0
1453,0
1458,0
1486,0
1520,0
1525,0
1540,0
1549,0
1560,0
1598,0
1652,0
1671,0
1678,1
1696,0
1745,0
1762,0
1765,0
1769,0
1855,0
1885,0
1887,1
1896,1
1907,0
1937,0
1956,0
1974,0
1977,1
