worker,value
0,0.5946669059564235
1,0.6462276056866084
2,0.7066348494269004
3,0.7177682884725094
4,0.6501415807821401
5,0.5377512168009551
6,0.45432514578604544
7,0.6422419486714541
8,0.8343446600373982
9,0.5487130929209952
10,0.4741681395845445
11,0.7626073561025379
12,0.6262746257884831
13,0.5849540678595956
14,0.6873686741766543
15,0.6354587334652914
16,0.4570974694377242
17,0.49953535959388085
18,0.6922635713269012
19,0.6764704102148522
20,0.5896421842786133
21,0.5657331705258751
22,0.6369182900503282
23,0.5388935439316697
24,0.5341968606567903
25,0.5518442841865376
26,0.6647890828831634
27,0.5746792952477788
28,0.6342166979170445
29,0.7610925727664373
30,0.7116377540648485
31,0.7489219306020037
32,0.6159980044740704
33,0.4817503097871779
34,0.6757006629566371
35,0.6949442368570665
36,0.5462784572105265
37,0.6216296035573865
38,0.7076297607416151
39,0.6441991293194522
40,0.6647967208151404
41,0.5536736479634148
42,0.616480356212055
43,0.6935423739029818
44,0.4576043036871039
45,0.7341465861662326
46,0.6719461743764212
47,0.6919560056858882
48,0.7408443062732095
49,0.7011167856014596
50,0.5553496905879238
51,0.4974016201713255
52,0.5766813965340725
53,0.4796089183001935
54,0.574719949324898
55,0.9213527298708714
56,0.5910383911144764
57,0.596986007692623
58,0.5840550655472554
59,0.5710805820484441
60,0.616171778006908
61,0.4894135544920531
62,0.6205756275156854
63,0.5729436910715557
64,0.7314675112883651
65,0.6726222807753138
66,0.7523601617731626
67,0.6612829432371817
68,0.6308925491950037
69,0.7530508965340563
70,0.6074878368823091
71,0.5968405135566233
72,0.5515231204012353
73,0.6027286039513707
74,0.4913014373257201
75,0.6587199531880821
76,0.7208614046051056
77,0.5255158768143185
78,0.5022841924767141
79,0.44032516076274014
80,0.5722715051612918
81,0.47177073087657984
82,0.6798568080160197
83,0.6279642534224057
84,0.7912163574102903
85,0.5853124769237872
86,0.6364172617992973
87,0.7157333208763258
88,0.5114615752747136
89,0.5868761885370225
90,0.6622614143363947
91,0.6699567014425893
92,0.47176914262956904
93,0.8193418627273156
94,0.7212393212422697
95,0.631926118137345
96,0.7623123974658527
97,0.6467168918072008
98,0.7198612369675106
99,0.6277724693026039
100,0.624985674351179
101,0.4197793270977265
102,0.6196591875063238
103,0.4961483078272216
104,0.6704470558477312
105,0.634943108884271
106,0.5523641676616722
107,0.732223046707755
108,0.6661533547357689
109,0.5621062437388084
110,0.5275317522508379
111,0.6712479175856632
112,0.5179043746418446
113,0.5369672942905546
114,0.6473221206405013
115,0.6822574362176885
116,0.656115756273707
117,0.5563023086479473
118,0.49274388044368933
119,0.8365526689049788
120,0.4087073542656156
121,0.5557420814834957
122,0.5386719077622065
123,0.6135790617138136
124,0.7171747583316008
125,0.6818017630275109
126,0.6134235244991082
127,0.5057864371980909
128,0.7121081979670626
129,0.5849295831250864
130,0.6569222339684667
131,0.7406817371002702
132,0.6892365117716144
133,0.6905203321805848
134,0.4141784056542477
135,0.43585745641662665
136,0.6542748926143152
137,0.6394104406445711
138,0.6194202503507574
139,0.7670546169815512
140,0.4443894687754113
141,0.6471435625296489
142,0.6014482608821521
143,0.4796321005975075
144,0.5835538512808366
145,0.6723283748190132
146,0.46235495455312353
147,0.5094258362777497
148,0.5042041590908676
149,0.42555059662197103
