worker,value
0,0.6581892093793091
1,0.5585536007709643
2,0.6648359769139385
3,0.6348430183922396
4,0.5689822374009056
5,0.7536879986399464
6,0.4974465138046091
7,0.46736080979935724
8,0.6220271283701434
9,0.7149903240221052
10,0.5875451162688465
11,0.6271616380535814
12,0.5985524587061943
13,0.743927835524436
14,0.7297934827067802
15,0.5241774657170809
16,0.5935199578188919
17,0.544555334234359
18,0.5986574946787433
19,0.5860404383930256
20,0.616559937877518
21,0.6379675412436243
22,0.6235952685491447
23,0.5144308601746093
24,0.4826160562870587
25,0.5455480832940293
26,0.5781390749347682
27,0.5578645026002014
28,0.7767776689681023
29,0.6450063343009422
30,0.6470469468759161
31,0.49877560929086123
32,0.5112523856646575
33,0.529866854575471
34,0.6072544970142856
35,0.7553504914547791
36,0.592560690866566
37,0.5250888694077799
38,0.7011554502678978
39,0.5779297811315445
40,0.7110802063668953
41,0.46945429889444745
42,0.5747081890872743
43,0.4740604915268928
44,0.6244377947998752
45,0.6244403315152254
46,0.6091711590642909
47,0.5660287282544014
48,0.7279369410510117
49,0.5957204834204218
50,0.6612726180664937
51,0.5378713666191282
52,0.8405812970110386
53,0.5776257362529026
54,0.6160314429219204
55,0.6339336947225832
56,0.48454392295478166
57,0.6799743807331804
58,0.510442805162667
59,0.5355877258861166
60,0.6633579512698146
61,0.5627738122192711
62,0.6184376901581944
63,0.6716242582100099
64,0.4313853717388725
65,0.5794999414151794
66,0.49420047038169373
67,0.7349628088006246
68,0.39575959596941834
69,0.4390863791484477
70,0.6742818496479086
71,0.46548873552136083
72,0.44447574680734375
73,0.6765722505234227
74,0.5065796907302784
75,0.5445795765756013
76,0.6438140189937418
77,0.5563906780295725
78,0.6012073262475739
79,0.7039891852803013
80,0.695942571948532
81,0.5649410006946088
82,0.6290626219911337
83,0.8404609215095705
84,0.6755551142506048
85,0.6240658156909157
86,0.6472277151382029
87,0.514918836882045
88,0.6168771116072617
89,0.7971955805335276
90,0.4588786122380359
91,0.4321952307121766
92,0.5532583571232483
93,0.5408515650748914
94,0.8135942392032856
95,0.449146945000668
96,0.7054922414537361
97,0.5733353177236276
98,0.5374293770139273
99,0.6169047777693792
100,0.4901020271757022
101,0.6369979603658213
102,0.6362568322807218
103,0.5651949666641997
104,0.6970096566445082
105,0.5655246530964632
106,0.549190228292686
107,0.7142988210087955
108,0.6024051807652787
109,0.5860846086152669
110,0.7192326838698311
111,0.4226067214330607
112,0.613061760641953
113,0.6204188084409893
114,0.5233935393649491
115,0.6253548825604174
116,0.3777755226669786
117,0.7581913196594063
118,0.7367435047485537
119,0.651264007347923
120,0.7014874950078303
121,0.5116344432825107
122,0.7992653420124225
123,0.6327285862323441
124,0.6263557371477568
125,0.5633193863498022
126,0.5741163004687951
127,0.642229110713927
128,0.6707707443149112
129,0.46289842109047236
130,0.5042514088538889
131,0.6695443484436558
132,0.7045712449728869
133,0.6132630582473002
134,0.559902314103412
135,0.44442983043467554
136,0.5147477150364497
137,0.5393207096982212
138,0.6425652120971882
139,0.6464585691822436
140,0.6523112906522068
141,0.6981195596381278
142,0.49422811143594725
143,0.636256732307388
144,0.6741556881081255
145,0.7602214112819731
146,0.5591666664446484
147,0.6444931875771996
148,0.6019214229491983
149,0.39985788062705396
