task,truth
24,0
43,0
76,1
88,0
90,0
93,0
142,0
149,0
201,0
203,0
236,0
250,0
289,0
299,1
305,0
335,0
341,0
355,0
361,0
385,0
392,0
401,0
405,1
414,0
427,0
442,0
493,0
520,0
521,0
563,1
593,0
595,0
616,0
698,0
699,0
706,0
730,0
746,0
759,0
773,0
782,0
805,0
811,0
815,1
835,0
844,0
874,1
885,0
943,0
981,0
987,0
1017,1
1035,0
1072,0
1099,1
1110,0
1111,0
1160,0
1174,0
1192,0
1309,0
1335,0
1356,1
1362,0
1377,0
1406,0
1408,0
1475,0
1494,0
1513,0
1540,0
1545,0
1547,0
1549,0
1576,0
1603,0
1605,0
1614,0
1615,0
1642,0
1689,0
1708,0
1714,0
1732,0
1741,0
1781,0
1803,1
1811,1
1819,0
1823,1
1834,0
1838,0
1870,0
1872,0
1894,0
1898,1
1938,0
1943,0
1953,1
1956,0
