task,truth
10,0
31,0
61,0
82,0
139,0
141,0
169,0
170,0
185,0
186,0
213,0
222,0
226,0
265,0
295,0
304,0
333,0
349,1
396,0
406,0
413,0
416,0
431,0
437,0
452,0
481,0
499,0
512,0
548,0
571,0
669,0
673,0
675,0
686,0
702,0
735,0
749,1
758,0
766,0
772,0
817,1
826,0
872,0
913,0
926,0
936,0
972,0
991,0
1007,0
1020,0
1045,0
1071,0
1086,0
1087,0
1088,0
1104,0
1162,0
1169,0
1182,0
1184,0
1188,0
1208,0
1213,0
1235,0
1237,0
1251,0
1259,0
1291,0
1299,0
1305,0
1312,0
1318,0
1328,0
1339,0
1355,0
1368,1
1394,1
1409,0
1420,0
1441,0
1451,0
1517,1
1544,1
1567,0
1577,0
1610,0
1651,0
1667,0
1692,0
1701,0
1727,0
1798,0
1815,0
1887,1
1896,1
1903,0
1907,0
1967,1
1973,0
1981,0
